Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","1976","1976","tonnes","2500","F","FAO estimate"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","1977","1977","tonnes","3200","F","FAO estimate"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","1978","1978","tonnes","3200","F","FAO estimate"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","1979","1979","tonnes","3300","F","FAO estimate"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","1980","1980","tonnes","3200","F","FAO estimate"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","1981","1981","tonnes","3100","F","FAO estimate"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","1982","1982","tonnes","3000","F","FAO estimate"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","1983","1983","tonnes","3000","F","FAO estimate"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","1984","1984","tonnes","3000","F","FAO estimate"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","1985","1985","tonnes","2700","F","FAO estimate"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","1986","1986","tonnes","2550","F","FAO estimate"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","1987","1987","tonnes","2400","F","FAO estimate"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","1988","1988","tonnes","2350","F","FAO estimate"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","1989","1989","tonnes","2350","F","FAO estimate"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","1990","1990","tonnes","2360","F","FAO estimate"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","1991","1991","tonnes","1","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","1992","1992","tonnes","1","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","1993","1993","tonnes","1","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","1994","1994","tonnes","1","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","1995","1995","tonnes","1","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","1996","1996","tonnes","1","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","1997","1997","tonnes","1","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","1998","1998","tonnes","1","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","1999","1999","tonnes","1","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","2000","2000","tonnes","1","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","2001","2001","tonnes","3","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","2002","2002","tonnes","6","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","2003","2003","tonnes","10","","Official data"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","2004","2004","tonnes","10","","Official data"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","2005","2005","tonnes","10","","Official data"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","2006","2006","tonnes","10","","Official data"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","2007","2007","tonnes","20","","Official data"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","2008","2008","tonnes","20","","Official data"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","2009","2009","tonnes","20","","Official data"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","2010","2010","tonnes","30","","Official data"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","2011","2011","tonnes","30","","Official data"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","2012","2012","tonnes","40","","Official data"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","2013","2013","tonnes","40","","Official data"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","2014","2014","tonnes","60","","Official data"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","2015","2015","tonnes","60","","Official data"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","2016","2016","tonnes","60","","Official data"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","2017","2017","tonnes","70","","Official data"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","2018","2018","tonnes","80","","Official data"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","2019","2019","tonnes","90","","Official data"
"QCL","Crops and livestock products","210","Sweden","5510","Production","552","Blueberries","2020","2020","tonnes","90","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","1961","1961","ha","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","1962","1962","ha","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","1963","1963","ha","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","1964","1964","ha","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","1965","1965","ha","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","1966","1966","ha","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","1967","1967","ha","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","1968","1968","ha","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","1969","1969","ha","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","1970","1970","ha","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","1971","1971","ha","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","1972","1972","ha","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","1973","1973","ha","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","1974","1974","ha","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","1975","1975","ha","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","1976","1976","ha","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","1977","1977","ha","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","1978","1978","ha","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","1979","1979","ha","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","1980","1980","ha","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","1981","1981","ha","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","1982","1982","ha","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","1983","1983","ha","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","1984","1984","ha","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","1985","1985","ha","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","1986","1986","ha","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","1987","1987","ha","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","1988","1988","ha","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","1989","1989","ha","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","1990","1990","ha","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","1991","1991","ha","9","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","1992","1992","ha","8","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","1993","1993","ha","9","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","1994","1994","ha","9","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","1995","1995","ha","12","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","1996","1996","ha","12","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","1997","1997","ha","14","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","1998","1998","ha","16","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","1999","1999","ha","17","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","2000","2000","ha","18","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","2001","2001","ha","20","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","2002","2002","ha","22","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","2003","2003","ha","25","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","2004","2004","ha","27","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","2005","2005","ha","30","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","2006","2006","ha","35","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","2007","2007","ha","36","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","2008","2008","ha","39","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","2009","2009","ha","42","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","2010","2010","ha","46","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","2011","2011","ha","55","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","2012","2012","ha","66","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","2013","2013","ha","73","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","2014","2014","ha","73","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","2015","2015","ha","76","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","2016","2016","ha","83","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","2017","2017","ha","93","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","2018","2018","ha","93","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","2019","2019","ha","104","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5312","Area harvested","552","Blueberries","2020","2020","ha","108","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5419","Yield","552","Blueberries","1991","1991","hg/ha","115556","Fc","Calculated data"
"QCL","Crops and livestock products","211","Switzerland","5419","Yield","552","Blueberries","1992","1992","hg/ha","138750","Fc","Calculated data"
"QCL","Crops and livestock products","211","Switzerland","5419","Yield","552","Blueberries","1993","1993","hg/ha","97778","Fc","Calculated data"
"QCL","Crops and livestock products","211","Switzerland","5419","Yield","552","Blueberries","1994","1994","hg/ha","106667","Fc","Calculated data"
"QCL","Crops and livestock products","211","Switzerland","5419","Yield","552","Blueberries","1995","1995","hg/ha","110000","Fc","Calculated data"
"QCL","Crops and livestock products","211","Switzerland","5419","Yield","552","Blueberries","1996","1996","hg/ha","123333","Fc","Calculated data"
"QCL","Crops and livestock products","211","Switzerland","5419","Yield","552","Blueberries","1997","1997","hg/ha","87857","Fc","Calculated data"
"QCL","Crops and livestock products","211","Switzerland","5419","Yield","552","Blueberries","1998","1998","hg/ha","63750","Fc","Calculated data"
"QCL","Crops and livestock products","211","Switzerland","5419","Yield","552","Blueberries","1999","1999","hg/ha","66471","Fc","Calculated data"
"QCL","Crops and livestock products","211","Switzerland","5419","Yield","552","Blueberries","2000","2000","hg/ha","90000","Fc","Calculated data"
"QCL","Crops and livestock products","211","Switzerland","5419","Yield","552","Blueberries","2001","2001","hg/ha","94000","Fc","Calculated data"
"QCL","Crops and livestock products","211","Switzerland","5419","Yield","552","Blueberries","2002","2002","hg/ha","91364","Fc","Calculated data"
"QCL","Crops and livestock products","211","Switzerland","5419","Yield","552","Blueberries","2003","2003","hg/ha","32000","Fc","Calculated data"
"QCL","Crops and livestock products","211","Switzerland","5419","Yield","552","Blueberries","2004","2004","hg/ha","35185","Fc","Calculated data"
"QCL","Crops and livestock products","211","Switzerland","5419","Yield","552","Blueberries","2005","2005","hg/ha","34333","Fc","Calculated data"
"QCL","Crops and livestock products","211","Switzerland","5419","Yield","552","Blueberries","2006","2006","hg/ha","30000","Fc","Calculated data"
"QCL","Crops and livestock products","211","Switzerland","5419","Yield","552","Blueberries","2007","2007","hg/ha","27222","Fc","Calculated data"
"QCL","Crops and livestock products","211","Switzerland","5419","Yield","552","Blueberries","2008","2008","hg/ha","40000","Fc","Calculated data"
"QCL","Crops and livestock products","211","Switzerland","5419","Yield","552","Blueberries","2009","2009","hg/ha","37143","Fc","Calculated data"
"QCL","Crops and livestock products","211","Switzerland","5419","Yield","552","Blueberries","2010","2010","hg/ha","53696","Fc","Calculated data"
"QCL","Crops and livestock products","211","Switzerland","5419","Yield","552","Blueberries","2011","2011","hg/ha","62182","Fc","Calculated data"
"QCL","Crops and livestock products","211","Switzerland","5419","Yield","552","Blueberries","2012","2012","hg/ha","50152","Fc","Calculated data"
"QCL","Crops and livestock products","211","Switzerland","5419","Yield","552","Blueberries","2013","2013","hg/ha","42192","Fc","Calculated data"
"QCL","Crops and livestock products","211","Switzerland","5419","Yield","552","Blueberries","2014","2014","hg/ha","62740","Fc","Calculated data"
"QCL","Crops and livestock products","211","Switzerland","5419","Yield","552","Blueberries","2015","2015","hg/ha","53947","Fc","Calculated data"
"QCL","Crops and livestock products","211","Switzerland","5419","Yield","552","Blueberries","2016","2016","hg/ha","38675","Fc","Calculated data"
"QCL","Crops and livestock products","211","Switzerland","5419","Yield","552","Blueberries","2017","2017","hg/ha","30860","Fc","Calculated data"
"QCL","Crops and livestock products","211","Switzerland","5419","Yield","552","Blueberries","2018","2018","hg/ha","39355","Fc","Calculated data"
"QCL","Crops and livestock products","211","Switzerland","5419","Yield","552","Blueberries","2019","2019","hg/ha","53942","Fc","Calculated data"
"QCL","Crops and livestock products","211","Switzerland","5419","Yield","552","Blueberries","2020","2020","hg/ha","50926","Fc","Calculated data"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","1961","1961","tonnes","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","1962","1962","tonnes","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","1963","1963","tonnes","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","1964","1964","tonnes","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","1965","1965","tonnes","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","1966","1966","tonnes","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","1967","1967","tonnes","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","1968","1968","tonnes","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","1969","1969","tonnes","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","1970","1970","tonnes","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","1971","1971","tonnes","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","1972","1972","tonnes","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","1973","1973","tonnes","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","1974","1974","tonnes","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","1975","1975","tonnes","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","1976","1976","tonnes","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","1977","1977","tonnes","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","1978","1978","tonnes","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","1979","1979","tonnes","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","1980","1980","tonnes","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","1981","1981","tonnes","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","1982","1982","tonnes","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","1983","1983","tonnes","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","1984","1984","tonnes","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","1985","1985","tonnes","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","1986","1986","tonnes","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","1987","1987","tonnes","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","1988","1988","tonnes","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","1989","1989","tonnes","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","1990","1990","tonnes","","M","Data not available"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","1991","1991","tonnes","104","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","1992","1992","tonnes","111","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","1993","1993","tonnes","88","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","1994","1994","tonnes","96","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","1995","1995","tonnes","132","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","1996","1996","tonnes","148","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","1997","1997","tonnes","123","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","1998","1998","tonnes","102","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","1999","1999","tonnes","113","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","2000","2000","tonnes","162","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","2001","2001","tonnes","188","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","2002","2002","tonnes","201","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","2003","2003","tonnes","80","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","2004","2004","tonnes","95","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","2005","2005","tonnes","103","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","2006","2006","tonnes","105","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","2007","2007","tonnes","98","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","2008","2008","tonnes","156","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","2009","2009","tonnes","156","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","2010","2010","tonnes","247","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","2011","2011","tonnes","342","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","2012","2012","tonnes","331","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","2013","2013","tonnes","308","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","2014","2014","tonnes","458","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","2015","2015","tonnes","410","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","2016","2016","tonnes","321","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","2017","2017","tonnes","287","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","2018","2018","tonnes","366","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","2019","2019","tonnes","561","","Official data"
"QCL","Crops and livestock products","211","Switzerland","5510","Production","552","Blueberries","2020","2020","tonnes","550","","Official data"
"QCL","Crops and livestock products","230","Ukraine","5312","Area harvested","552","Blueberries","1992","1992","ha","","M","Data not available"
"QCL","Crops and livestock products","230","Ukraine","5312","Area harvested","552","Blueberries","1993","1993","ha","","M","Data not available"
"QCL","Crops and livestock products","230","Ukraine","5312","Area harvested","552","Blueberries","1994","1994","ha","","M","Data not available"
"QCL","Crops and livestock products","230","Ukraine","5312","Area harvested","552","Blueberries","1995","1995","ha","","M","Data not available"
"QCL","Crops and livestock products","230","Ukraine","5312","Area harvested","552","Blueberries","1996","1996","ha","","M","Data not available"
"QCL","Crops and livestock products","230","Ukraine","5312","Area harvested","552","Blueberries","1997","1997","ha","","M","Data not available"
"QCL","Crops and livestock products","230","Ukraine","5312","Area harvested","552","Blueberries","1998","1998","ha","","M","Data not available"
"QCL","Crops and livestock products","230","Ukraine","5312","Area harvested","552","Blueberries","1999","1999","ha","","M","Data not available"
"QCL","Crops and livestock products","230","Ukraine","5312","Area harvested","552","Blueberries","2000","2000","ha","900","*","Unofficial figure"
"QCL","Crops and livestock products","230","Ukraine","5312","Area harvested","552","Blueberries","2001","2001","ha","500","*","Unofficial figure"
"QCL","Crops and livestock products","230","Ukraine","5312","Area harvested","552","Blueberries","2002","2002","ha","600","*","Unofficial figure"
"QCL","Crops and livestock products","230","Ukraine","5312","Area harvested","552","Blueberries","2003","2003","ha","800","*","Unofficial figure"
"QCL","Crops and livestock products","230","Ukraine","5312","Area harvested","552","Blueberries","2004","2004","ha","600","*","Unofficial figure"
"QCL","Crops and livestock products","230","Ukraine","5312","Area harvested","552","Blueberries","2005","2005","ha","600","*","Unofficial figure"
"QCL","Crops and livestock products","230","Ukraine","5312","Area harvested","552","Blueberries","2006","2006","ha","500","*","Unofficial figure"
"QCL","Crops and livestock products","230","Ukraine","5312","Area harvested","552","Blueberries","2007","2007","ha","600","*","Unofficial figure"
"QCL","Crops and livestock products","230","Ukraine","5312","Area harvested","552","Blueberries","2008","2008","ha","600","*","Unofficial figure"
"QCL","Crops and livestock products","230","Ukraine","5312","Area harvested","552","Blueberries","2009","2009","ha","200","*","Unofficial figure"
"QCL","Crops and livestock products","230","Ukraine","5312","Area harvested","552","Blueberries","2010","2010","ha","200","*","Unofficial figure"
"QCL","Crops and livestock products","230","Ukraine","5312","Area harvested","552","Blueberries","2011","2011","ha","200","*","Unofficial figure"
"QCL","Crops and livestock products","230","Ukraine","5312","Area harvested","552","Blueberries","2012","2012","ha","150","*","Unofficial figure"
"QCL","Crops and livestock products","230","Ukraine","5312","Area harvested","552","Blueberries","2013","2013","ha","150","*","Unofficial figure"
"QCL","Crops and livestock products","230","Ukraine","5312","Area harvested","552","Blueberries","2014","2014","ha","150","*","Unofficial figure"
"QCL","Crops and livestock products","230","Ukraine","5312","Area harvested","552","Blueberries","2015","2015","ha","130","*","Unofficial figure"
"QCL","Crops and livestock products","230","Ukraine","5312","Area harvested","552","Blueberries","2016","2016","ha","400","","Official data"
"QCL","Crops and livestock products","230","Ukraine","5312","Area harvested","552","Blueberries","2017","2017","ha","400","","Official data"
"QCL","Crops and livestock products","230","Ukraine","5312","Area harvested","552","Blueberries","2018","2018","ha","500","","Official data"
"QCL","Crops and livestock products","230","Ukraine","5312","Area harvested","552","Blueberries","2019","2019","ha","500","","Official data"
"QCL","Crops and livestock products","230","Ukraine","5312","Area harvested","552","Blueberries","2020","2020","ha","100","","Official data"
"QCL","Crops and livestock products","230","Ukraine","5419","Yield","552","Blueberries","2000","2000","hg/ha","61111","Fc","Calculated data"
"QCL","Crops and livestock products","230","Ukraine","5419","Yield","552","Blueberries","2001","2001","hg/ha","56000","Fc","Calculated data"
"QCL","Crops and livestock products","230","Ukraine","5419","Yield","552","Blueberries","2002","2002","hg/ha","75000","Fc","Calculated data"
"QCL","Crops and livestock products","230","Ukraine","5419","Yield","552","Blueberries","2003","2003","hg/ha","43750","Fc","Calculated data"
"QCL","Crops and livestock products","230","Ukraine","5419","Yield","552","Blueberries","2004","2004","hg/ha","41667","Fc","Calculated data"
"QCL","Crops and livestock products","230","Ukraine","5419","Yield","552","Blueberries","2005","2005","hg/ha","50000","Fc","Calculated data"
"QCL","Crops and livestock products","230","Ukraine","5419","Yield","552","Blueberries","2006","2006","hg/ha","20000","Fc","Calculated data"
"QCL","Crops and livestock products","230","Ukraine","5419","Yield","552","Blueberries","2007","2007","hg/ha","33333","Fc","Calculated data"
"QCL","Crops and livestock products","230","Ukraine","5419","Yield","552","Blueberries","2008","2008","hg/ha","50000","Fc","Calculated data"
"QCL","Crops and livestock products","230","Ukraine","5419","Yield","552","Blueberries","2009","2009","hg/ha","35000","Fc","Calculated data"
"QCL","Crops and livestock products","230","Ukraine","5419","Yield","552","Blueberries","2010","2010","hg/ha","35000","Fc","Calculated data"
"QCL","Crops and livestock products","230","Ukraine","5419","Yield","552","Blueberries","2011","2011","hg/ha","40000","Fc","Calculated data"
"QCL","Crops and livestock products","230","Ukraine","5419","Yield","552","Blueberries","2012","2012","hg/ha","80000","Fc","Calculated data"
"QCL","Crops and livestock products","230","Ukraine","5419","Yield","552","Blueberries","2013","2013","hg/ha","86667","Fc","Calculated data"
"QCL","Crops and livestock products","230","Ukraine","5419","Yield","552","Blueberries","2014","2014","hg/ha","46667","Fc","Calculated data"
